X,Y,OBJECTID,BEST_LOCATION,SPRING_KEY,RESOURCE_,SURFACE_WATER_MEASURE,SPRING_NAME,STATION_NAME,STATION_ALIAS,STATION_ID,DATA_SOURCE,STATION_COMMENTS,TIDAL,FGS_MAGNITUDE,SPRING_CLUSTER,DMS_LAT,DMS_LON,ALBERS_X,ALBERS_Y,DATUM_ALBERS,LOCATION_METHOD,OFS_NAME
-82.9517092995104,29.6757379781133,678,YES,798,SPRING_VENT,YES,HART SPRINGS #3,HART SPRINGS, ,DEP FGS-158,DEP FGS,This station was used by FGS in Bulletin 66 for Hart Springs with strongest flow and visible boil 2002.  Has metal retaining wall forming entire southernmost boundary for Hart Springs Run.  FGS mentioned head of Hart Springs Run has three merging vents., ,2, ,29 40 32.66692,82 57 06.16075,501309.613163,630313.422521,WGS84,DGPS,
-85.2250959605506,30.8957733541931,679,YES,3395,SPRING_GENERAL,YES,HAYS SPRING #1 (JACKSON),HAYS SPRING #1, , ,DEP FGS BULLETIN 66, , ,2, ,30 53 44.79,85 13 30.35,282949.190595,765871.716844,NAD83, ,
-85.2247737371917,30.8954594643367,680,YES,3396,SPRING_GENERAL,YES,HAYS SPRING #2 (JACKSON),HAYS SPRING #2, , ,DEP FGS BULLETIN 66, , ,2, ,30 53 43.66,85 13 29.19,282979.630283,765836.589817,NAD83, ,
-85.2244742919365,30.8951258522054,681,YES,3800,SPRING_GENERAL,YES,HAYS SPRING #3 (JACKSON),HAYS SPRING #3, , ,NWFWMD, , ,2, ,30 53 42.459,85 13 28.1118,283007.87222,765799.296571,NAD83, ,
-82.7722441682717,28.106410918528,682,YES,813,SPRING_VENT,YES,HEALTH SPRING,HEALTH SPRING,WALL SPRINGS,DEP FGS-160,DEP FGS,Spring     Behind chain-linked fence, ,3,PINELLAS CLUSTER,28 06 23.08536,82 46 20.08888,520388.123353,456212.543681,WGS84,DGPS,
-81.1281479607878,28.74519149371,683,YES,822,SPRING_VENT,YES,HEATH SPRING,HEATH SPRING,"WALL SPRINGS; 806-246A",DEP FGS-161,DEP FGS,Seep     Small seep off side of road feeding into small pond., ,Unknown, ,28 44 42.69725,81 07 41.34605,679927.906214,529813.39761,WGS84,DGPS,
-85.163428027072,30.7807136421059,684,YES,2563,SPRING_VENT,YES,HEIDI HOLE SPRING,HEIDI HOLE SPRING,HIDEY HOLE SPRING,30643,DEP GWIS, , ,Unknown, ,30 46 50.56896,85 09 48.3408,288720.59,753049.92,WGS84,DGPS,
-85.3269870998208,30.8314230319544,685,YES,3320,SPRING_GENERAL,YES,HELLER SPRING #1,HELLER SPRING #1, , ,DEP FGS BULLETIN 66, , ,Unknown, ,30 49 53.13,85 19 37.16,273137.62136,758833.664659,NAD83, ,
-82.5832500370855,28.7687222655703,686,YES,4022,SPRING_GENERAL,YES,HIDDEN RIVER HEAD SPRING,HIDDEN RIVER SPRING PHOTO STATION 1, ,43040,DEP GWMS, , ,Unknown,HIDDEN RIVER CLUSTER,28 46 07.4,82 34 59.7,538074.23,529959.99,WGS84,DGPS,
-82.5843399780836,28.7686126290456,687,YES,4023,SPRING_GENERAL,YES,HIDDEN RIVER SPRING #2,HIDDEN RIVER SPRING PHOTO STATION 3, ,42602,DEP GWMS,"No boil present; water milky white at spring discharge instead of tannic river water", ,Unknown,HIDDEN RIVER CLUSTER,28 46 07.01,82 35 03.63,537968.15047,529946.595364,WGS84,DGPS,
-85.8161985626255,30.8128809089203,688,YES,3782,SPRING_GENERAL,YES,HIDDEN SPRING (HOLMES),HIDDEN SPRING, , ,NWFWMD, , ,Unknown, ,30 48 46.37988,85 48 58.32,226340.745217,757372.75815,NAD83, ,
-85.3072450275931,30.7056088061876,689,YES,835,SPRING_VENT,YES,HIDDEN SPRING (JACKSON),HIDDEN SPRING (JACKSON), ,DEP FGS-163,DEP FGS,Spring, ,Unknown, ,30 42 20.19996,85 18 26.08999,274876.950417,744855.058013,WGS84,DPHO,
-83.1139978490167,30.1026003750363,690,YES,836,SPRING_SEEP,YES,HIDDEN SPRING (SUWANNEE),HIDDEN SPRING (SUWANNEE), ,DEP FGS-162,DEP FGS,Spring     vents are seeps beneath riverbank., ,3, ,30 06 09.37386,83 06 50.39762,485285.438652,677576.500589,WGS84,DGPS,
-83.2320687607803,30.4761687300548,691,YES,4194,KARST_WINDOW,YES,HIDDEN WELL,HIDDEN WELL, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,MADISON BLUE CLUSTER,30 28 34.18674,83 13 55.43416,473662.04335,718961.184832, , ,
-85.7654169891358,30.6050497546722,692,YES,837,SPRING_VENT,YES,HIGHTOWER SPRING,HIGHTOWER SPRING, ,DEP FGS-164,DEP FGS,Spring, ,3, ,30 36 18.18864,85 45 55.50811,230865.858015,734244.454196,WGS84,DGPS,
-84.926282172456,30.6643402716163,693,YES,838,SPRING_VENT,YES,HILL SPRINGS,HILL SPRINGS, ,DEP FGS-165,DEP FGS,Spring, ,Unknown, ,30 39 51.62947,84 55 34.62006,311305.614272,739945.875442,WGS84,DGPS,
-85.1602511259577,30.6604393947733,694,YES,3912,SPRING_GENERAL,YES,HOGPEN SPRING,HOGPEN SPRING, , ,NWFWMD, , ,Unknown, ,30 39 37.58868,85 09 36.9108,288898.884595,739702.588472,NAD83, ,
-85.1561388891334,30.7833888877796,695,YES,4096,SPRING_VENT,YES,HOLE IN THE WALL SPRING,HOLE-IN-THE-WALL SPRING,HOLE IN THE WALL SPRING,42998,DEP GWMS,Extensive cave map and diving comments at CaveAtlas_com, ,Unknown, ,30 47 00.2,85 09 22.1,289420.542824,753340.168331,WGS84,DGPS,
-81.8179670367629,28.7404009900424,696,YES,841,SPRING_VENT,YES,HOLIDAY SPRING,HOLIDAY SPRING,Spring at Echo Glen at Yalaha,DEP FGS-167,DEP FGS,"Spring; Numerous sand boils feed run; Film; discharge from horozontal sand filled cavity app2 ft below surface 121316 djh;", ,3, ,28 44 25.4486,81 49 04.68854,612706.742583,527903.606282,WGS84,DGPS,
-85.8858454974315,30.8516739230816,697,YES,850,SPRING_VENT,YES,HOLMES BLUE SPRING,HOLMES BLUE SPRING,CHOCTAWHATCHEE BLUE SPRING (HOLMES),DEP FGS-168,DEP FGS,Spring          Low Impact, ,2, ,30 51 06.0345,85 53 09.04751,219747.6487,761776.129686,WGS84,DGPS,
-82.5899263507196,28.7982954827305,698,YES,894,SPRING_VENT,YES,HOMOSASSA UNNAMED SPRING #1,HOMOSASSA UNNAMED SPRING #1, ,DEP FGS-170,DEP FGS,Spring     Not flowing, ,Unknown,HOMOSASSA GROUP,28 47 53.8683,82 35 23.74112,537386.042197,533236.507049,WGS84,DGPS,Homosassa Spring Group
-81.8278075068297,28.7486489477746,699,YES,1088,SPRING_VENT,YES,LAKE BLUE SPRING,LAKE BLUE SPRING,BLUE SPRINGS LAKE COUNTY,DEP FGS-212,DEP FGS,Spring     Residential swimming pool.          Film, ,3, ,28 44 55.14115,81 49 40.11391,611731.449296,528802.49268,WGS84,DGPS,
-81.2679863270866,28.7102198741548,700,YES,1100,SPRING_VENT,YES,LAKE JESSUP SPRING,LAKE JESSUP SPRING,LAKE JESSUP TRIBUTARY SPRING,DEP FGS-213,DEP FGS,Man Made     Bulletin 31 described as Man Made, ,3, ,28 42 36.7992,81 16 04.76468,666385.770991,525620.912163,WGS84,DGPS,
-81.9801109544754,29.8611427880716,701,YES,1103,SPRING_SEEP,YES,LAKE LOWERY EAST SPRING,LAKE LOWERY EAST, ,DEP FGS-214,DEP FGS,Seep, ,3, ,29 51 40.1238,81 58 48.40561,594863.950583,652062.359663,WGS84,DGPS,
-81.988229414138,29.8715855847196,702,YES,1104,SPRING_SEEP,YES,LAKE LOWERY NORTH SPRING,LAKE LOWERY NORTH, ,DEP FGS-215,DEP FGS,Seep, ,3, ,29 52 17.71784,81 59 17.632,594061.899082,653208.705129,WGS84,DGPS,
-81.9956192967424,29.8660204495459,703,YES,1105,SPRING_SEEP,YES,LAKE LOWRY WEST SPRING,LAKE LOWRY WEST, ,DEP FGS-216,DEP FGS,Seep, ,3, ,29 51 57.68345,81 59 44.23546,593359.151602,652579.367957,WGS84,DGPS,
-82.9881688696424,29.1906989131497,704,YES,1106,SPRING_VENT,YES,LANCASTER SPRING,LANCASTER SPRING,LEV97991,DEP FGS-217,DEP FGS,Spring     Accessible during low tide, ,3, ,29 11 26.52115,82 59 17.4196,498228.04306,576429.759132,WGS84,DGPS,
-82.5896486514581,28.7980329528233,705,YES,896,SPRING_VENT,NO,HOMOSASSA UNNAMED SPRING #2,HOMOSASSA UNNAMED SPRING #2, ,DEP FGS-171,DEP FGS,Spring     Not flowing, ,Not Flowing,HOMOSASSA GROUP,28 47 52.92319,82 35 22.7414,537413.43123,533207.663695,WGS84,DGPS,Homosassa Spring Group
-84.1288014539598,30.3192449264333,706,YES,3936,SPRING_GENERAL,YES,HORN SPRING,HORN SPRING, , ,NWFWMD, , ,2, ,30 19 09.28992,84 07 43.68972,387626.747811,701322.765392,NAD83, ,
-82.5891199851278,29.8502978665695,707,YES,4195,KARST_WINDOW,NO,HORNSBY SINK,HORNSBY SINK, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,HORNSBY CAVE CLUSTER,29 51 01.05209,82 35 20.81932,536128.156652,650041.190052, , ,
-83.2323157363785,30.1263287398114,708,YES,4199,KARST_WINDOW,YES,KITTY,KITTY, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,LAFAYETTE BLUE/GREEN SINK CAVE SYSTEM,30 07 34.76307,83 13 56.32332,473880.071259,680133.93324, , ,
-83.0573679977026,30.0611716725974,709,YES,1052,SPRING_VENT,YES,LAF57982 (LAFAYETTE),LAF57982 (LAFAYETTE),LAF57982,DEP FGS-201,DEP FGS,Spring, ,3, ,30 03 40.23209,83 03 26.53031,490771.605577,673018.380051,WGS84,DGPS,
-82.9533159791861,29.9594719804284,710,YES,1055,SPRING_VENT,YES,LAF718971 (LAFAYETTE),LAF718971 (LAFAYETTE),LAF718971,DEP FGS-202,DEP FGS,Spring, ,2, ,29 57 34.11421,82 57 11.94293,500886.982392,661810.289175,WGS84,DGPS,
-83.00425935057,30.0116227706456,711,YES,1057,SPRING_VENT,YES,LAF718972 (LAFAYETTE),LAF718972 (LAFAYETTE),LAF718972,DEP FGS-203,DEP FGS,Spring     spring is a fissure on riverbank, ,2, ,30 00 41.85806,83 00 15.33938,495930.055221,667558.585033,WGS84,DGPS,
-84.1784897506472,30.2126947224717,712,YES,1404,SPRING_VENT,YES,NEWPORT SPRING,NEWPORT SPRING SIP, ,19507,DEP GWIS, , ,3, ,30 12 45.701,84 10 42.563,382836.35,689502.71,WGS84, ,
-83.1478799575194,30.3720663928187,713,YES,4205,KARST_WINDOW,NO,MCALLISTER CAVERN SINK,MCALLISTER CAVERN SINK, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,CATHEDRAL CANYON CAVE SYSTEM,30 22 19.41841,83 08 52.35457,481817.372377,707461.354476, , ,
-84.2694842095938,30.2399568743384,714,YES,3930,SPRING_GENERAL,YES,MCBRIDE SLOUGH SPRING,MCBRIDE PRING,"MCBRIDE SPRING; MCBRIDE SLOUGH SPRING", ,NWFWMD, , ,3, ,30 14 23.85276,84 16 10.14888,374092.908475,692544.498178,NAD83, ,
-84.2683786229716,30.2411494028476,715,YES,3931,SPRING_GENERAL,YES,McBRIDE SPRING #2,MCBRIDE SPRING #2, , ,NWFWMD, , ,Unknown, ,30 14 28.14576,84 16 06.16872,374199.482914,692676.626996,NAD83, ,
-84.2676741732296,30.243338431898,716,YES,3932,SPRING_GENERAL,YES,McBRIDE SPRING #3,MCBRIDE SPRING #3, , ,NWFWMD, , ,Unknown, ,30 14 36.02652,84 16 03.63288,374267.73228,692919.443289,NAD83, ,
-84.2716981074922,30.2523385444316,717,YES,3933,SPRING_GENERAL,YES,McBRIDE SPRING #4,MCBRIDE SPRING #4, , ,NWFWMD, , ,4, ,30 15 08.42688,84 16 18.11892,373883.101796,693919.221346,NAD83, ,
-82.9602021107704,29.6854856004716,718,YES,1310,SPRING_VENT,YES,MCCRABB SPRING,MCCRABB SPRING, ,DEP FGS-254,DEP FGS,Spring, ,3, ,29 41 07.75853,82 57 36.73483,500479.739517,631388.655578,WGS84,DGPS,
-82.6013786629227,28.8980292790069,719,YES,3980,SPRING_GENERAL,YES,NW 9TH AVENUE SPRINGS COMPLEX,HAMMETT 26/NEW 9TH AVENUE SPRINGS #3, , ,SWFWMD - VHB,"Group consists of three small vents; discharge minimal; Hammett 26 discharge is actually measured in mouth of nearby canal", ,4, ,28 53 52.91,82 36 04.97,536144.654838,544298.692443,NAD83, ,
-83.1429730973109,30.3694858170935,720,YES,4209,KARST_WINDOW,YES,OJO VERDE,OJO VERDE, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,CATHEDRAL CANYON CAVE SYSTEM,30 22 10.12834,83 08 34.68988,482290.493647,707178.22711, , ,
-83.1331994928121,30.1265301266316,721,YES,4210,KARST_WINDOW,YES,OLSEN SPRING,OLSEN SPRING, ,70115,SRWMD,"Olsen Sink; Spring type is estavelle.  SRWMD 070115;", ,Unknown,PEACOCK CAVE CLUSTER,30 07 35.48805,83 07 59.50495,483418.472905,680219.502253,NAD83,DMAP,
-83.1307618694426,30.1272563603294,722,YES,1429,KARST_WINDOW,YES,ORANGE GROVE SPRING,ORANGE GROVE SPRING, ,DEP FGS-287,DEP FGS,"Feature not a spring but karst window. Flows intermittently. When flows, run is approx 250 ft to sinkhole and re-enters the Floridan aquifer system", ,2,PEACOCK CAVE CLUSTER,30 07 38.13488,83 07 50.74802,483652.4909,680301.762959,WGS84,DGPS,
-81.9440700732612,29.510647739429,723,YES,1432,SPRING_VENT,YES,ORANGE SPRING (MARION),ORANGE SPRING, ,DEP FGS-288,DEP FGS,Spring          Urban/Suburban, ,3, ,29 30 38.34216,81 56 38.65956,598989.330134,613211.996122,WGS84,DGPS,
-82.4376019449001,29.1027900001327,724,YES,1547,SPRING_GENERAL,YES,RAINBOW SEEP 1A,RAINBOW SEEP 1A, ,290605082261101,SWFWMD, , ,Unknown,RAINBOW GROUP,29 06 10.044,82 26 15.367,551798.118546,567226.614266,NAD83/HARN/HPGN, ,Rainbow Spring Group
-82.4374638332481,29.1024744543276,725,YES,1553,SPRING_VENT,YES,RAINBOW SPRING #1,RAINBOW SPRING #1,"RAINBOW #1; RAINBOW SPRINGS",DEP FGS-314,DEP FGS,Spring          Urban/Suburban, ,Unknown,RAINBOW GROUP,29 06 08.91328,82 26 14.87918,551811.980316,567191.747125,WGS84,DGPS,Rainbow Spring Group
-82.4372708342226,29.1023166129429,726,YES,1559,SPRING_VENT,YES,RAINBOW SPRING #2,RAINBOW SPRING #2, ,DEP FGS-315,DEP FGS,Spring     On River Bottom, ,Unknown,RAINBOW GROUP,29 06 08.34505,82 26 14.18438,551830.952732,567174.458487,WGS84,DGPS,Rainbow Spring Group
-82.4372139573573,29.1020944243366,727,YES,1561,SPRING_VENT,YES,RAINBOW SPRING #3,RAINBOW SPRING #3, ,DEP FGS-316,DEP FGS,Spring     On River Bottom, ,Unknown,RAINBOW GROUP,29 06 07.54517,82 26 13.97962,551836.791133,567149.857369,WGS84,DGPS,Rainbow Spring Group
-82.508588921383,29.8011817222395,728,YES,4207,KARST_WINDOW,NO,MILL CREEK SINK,MILL CREEK SINK, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,MILL CREEK CLUSTER,29 48 04.23400,82 30 30.90758,543963.739032,644680.309513, , ,
-85.3074978091013,30.7036977058227,729,YES,1331,SPRING_VENT,YES,MILL POND SPRING (JACKSON),MILL POND SPRING (JACKSON), ,DEP FGS-257,DEP FGS,Spring          Urban/Suburban, ,2,JACKSON BLUE CLUSTER,30 42 13.31996,85 18 27,274850.507979,744643.277207,WGS84,DPHO,
-82.7599744280599,29.9666581043342,730,YES,1337,SPRING_VENT,YES,MILL POND SPRINGS (COLUMBIA),MILL POND SPRINGS (COLUMBIA),MILL POND SPRING,DEP FGS-258,DEP FGS,Spring, ,2, ,29 57 59.98198,82 45 35.91104,519514.039789,662780.761466,WGS84,DPHO,
-82.6034675482686,28.9014153909578,731,YES,3976,SPRING_VENT,YES,MILLERS CREEK SPRING COMPLEX,HAMMETT 23/MILLER'S CREEK SPRING, , ,SWFWMD - VHB,"Complex has two vents at a large fracture; located at head of Millers Creek; discharge low", ,3, ,28 54 05.1,82 36 12.49,535937.068725,544672.393817,NAD83, ,
-85.8404782219219,30.5743792631944,732,YES,1348,SPRING_VENT,YES,MILLERS FERRY SPRING,MILLERS FERRY SPRING, ,DEP FGS-260,DEP FGS,Spring, ,Unknown, ,30 34 27.77538,85 50 25.72832,223624.415229,730946.589788,WGS84,DGPS,
-83.9865916979187,30.3315321576983,733,YES,1349,SPRING_VENT,YES,MINNOW SPRING,MINNOW SPRING, ,DEP FGS-261,DEP FGS,"Spring     Discharge estimated by D. Hornsby, SRWMD", ,2, ,30 19 53.52348,83 59 11.73419,401287.91425,702680.083675,WGS84,DGPS,
-82.7578769790492,29.9762147226421,734,YES,1352,SPRING_VENT,YES,MISSION SPRINGS,MISSION SPRINGS SIPQ,"MISSION SPRING; FIG SPRING; SINGING SPRING; ROARING SPRING",9714,DEP GWIS, , ,2,ICHETUCKNEE GROUP,29 58 34.373,82 45 28.357,519705.5,663843.61,WGS84, ,Ichetucknee Spring Group
-81.4429022162334,28.8522773277163,735,YES,1363,SPRING_VENT,YES,MOCCASIN SPRINGS,MOCCASIN SPRINGS, ,DEP FGS-262,DEP FGS,Spring, ,4, ,28 51 08.20548,81 26 34.45814,649005.964096,541027.642616,WGS84,DGPS,
-81.8336725092491,28.7501156656367,736,YES,1365,SPRING_VENT,YES,MOORING COVE SPRINGS,MOORING COVE SPRINGS, ,DEP FGS-263,DEP FGS,Spring, ,4, ,28 45 00.42131,81 50 01.22777,611156.96385,528955.294945,WGS84,DGPS,
-82.5948786635434,28.8936181665387,737,YES,3961,SPRING_GENERAL,YES,MORAY SPRINGS COMPLEX,HAMMETT 6/MORAY SPRINGS #1, , ,SWFWMD - VHB,"Spring complex has multiple vent clusters; in cove behind Peters Pier Marina; surrounded by sea-walls and boat docks near Aqua Vista Subdivision", ,3, ,28 53 37.03,82 35 41.57,536782.932259,543816.059807,NAD83, ,
-83.2073598181278,30.4202193021137,738,YES,1367,SPRING_VENT,YES,MORGAN SPRING,MORGAN SPRING, ,DEP FGS-264,DEP FGS,Spring, ,2, ,30 25 12.79996,83 12 26.5,476072.070529,712767.209532,WGS84,DGPS,
-81.6577385016724,29.1924510894862,739,YES,1370,SPRING_VENT,YES,MORMAN BRANCH SPRING,MORMAN BRANCH SPRING, ,DEP FGS-265,DEP FGS,Spring     Sand boil with many seeps in the area., ,3, ,29 11 32.8331,81 39 27.86598,627370.719012,578380.758636,WGS84,DGPS,
-85.9039365391356,30.6578806456557,740,YES,1372,SPRING_VENT,YES,MORRISON SPRING,MORRISON SPRING, ,DEP FGS-266,DEP FGS,Spring          Urban/Suburban, ,2, ,30 39 28.38082,85 54 14.17759,217686.64455,740303.454715,WGS84,DGPS,
-85.8440241983406,30.5238299973569,741,YES,3920,SPRING_GENERAL,YES,POTTER SPRING (WASHINGTON),POTTER SPRING, , ,NWFWMD, , ,2, ,30 31 25.79772,85 50 38.49396,223200.745483,725342.878178,NAD83, ,
-81.5708972846884,30.2899978684767,742,YES,1524,SPRING_VENT,YES,POTTSBURG CREEK SPRING,POTTSBURG SPRING, ,DEP FGS-306,DEP FGS,Spring               Film, ,3, ,30 17 23.99996,81 34 15.24,633399.520412,700369.126047,WGS84,DGPS,
-83.979617404467,30.3022798214802,743,YES,1015,SPRING_VENT,YES,JEF63993 (JEFFERSON),JEF63993 (JEFFERSON),"WACISSA UNNAMED SPRING; JEF63993 (JEFFERSON)",DEP FGS-436,DEP FGS,Spring, ,2,WACISSA GROUP,30 18 08.2152,83 58 46.62692,401958.356179,699433.559393,WGS84,DGPS,Wacissa Spring Group
-83.988887755812,30.3305534126238,744,YES,1020,SPRING_VENT,YES,JEFFERSON BLUE SPRING,JEFFERSON BLUE SPRING,BLUE SPRING,9718,DEP GWIS, , ,2,WACISSA GROUP,30 19 50,83 59 20,401067.379669,702571.435191,WGS84, ,Wacissa Spring Group
-82.6340633279734,28.5220295156667,745,YES,3645,SPRING_VENT,YES,JENKINS CREEK SPRING,JENKINS CREEK SPRING,"JENKINS SPRING; UNNAMED SPRING NO. 4",739486,SWFWMD - DEWITT, ,TIDAL,2,WEEKI WACHEE GROUP,28 31 19.31,82 38 02.635,533425.712389,502509.40344,NAD83, ,Weeki Wachee Spring Group
-83.1319399329058,30.35670671059,746,YES,4198,KARST_WINDOW,NO,JEWELL SINK,JEWELL SINK, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown,CATHEDRAL CANYON CAVE SYSTEM,30 21 24.12356,83 07 54.97050,483359.848472,705767.405162, , ,
-82.6797092847116,29.8314952784223,747,YES,1027,SPRING_VENT,YES,JOHNSON SPRING,JOHNSON SPRING,GIL101971,DEP FGS-193,DEP FGS,Spring, ,3, ,29 49 53.39302,82 40 46.95758,527410.380822,647857.130058,WGS84,DGPS,
-82.6754150513862,29.8337867316003,748,YES,1028,SPRING_VENT,YES,JONATHAN SPRING,JONATHAN SPRING,"JONATHAN SPRING; COL101972",DEP FGS-194,DEP FGS,Spring     2 Boils, ,3, ,29 50 01.6422,82 40 31.49836,527822.033513,648115.948377,WGS84,DGPS,
-85.1992508122547,30.7695808687439,749,YES,3342,SPRING_GENERAL,YES,JORDAN SPRING,JORDAN SPRING, , ,DEP FGS BULLETIN 66, , ,Unknown, ,30 46 10.5,85 11 57.31,285282.311246,751847.614949,NAD83, ,
-83.147122221885,30.4107361100261,750,YES,4266,KARST_WINDOW,NO,Judys Bridge Sinks,Judy's Bridge Sinks, , ,SRWMD,Estavelle, ,Unknown,STEVENSON SPRING - LINE EATER CAVE,30 24 39,83 08 50,481860.444367,711753.367429,NAD83, ,
-82.6963950980812,29.8361716486422,751,YES,1029,SPRING_VENT,YES,JULY SPRING,JULY SPRING, ,DEP FGS-195,DEP FGS,Spring, ,1, ,29 50 10.22827,82 41 47.02639,525794.742689,648359.123494,WGS84,DGPS,
-81.7124093641287,29.1837035024378,752,YES,1033,SPRING_VENT,YES,JUNIPER SPRINGS,JUNIPER SPRINGS, ,DEP FGS-196,DEP FGS,Spring          Urban/Suburban, ,3, ,29 11 01.34171,81 42 44.6809,622082.280432,577309.937303,WGS84,DGPS,
-82.5899786575511,28.8950209429335,753,YES,4106,SPRING_VENT,YES,JURASSIC SPRING,JURASSIC SPRING, ,43041,DEP GWMS,"Spring has two larger main vents with flow coming from several points within; sea-walled for swimming area and boat dock; discharge moderate to high", ,2, ,28 53 42.08,82 35 23.93,537258.126302,543977.273694,WGS84,DGPS,
-82.5948981274925,28.8817681678871,754,YES,4108,SPRING_VENT,YES,KING SPRING (CITRUS),KING SPRING, ,43762,DEP GWMS,Gary Maddox confirmed the location of King Spring.  The lat/long is taken from VHB Report since you need special permission to dive.  Gary Maddox confirmed Tarpon Hole is a nearby separate spring to the east., ,2, ,28 52 54.37,82 35 41.64,536796.031894,542500.17036,WGS84,DGPS,
-84.9195123873234,30.6365323257472,755,YES,1043,SPRING_VENT,YES,KING SPRING (JACKSON),KING SPRING (JACKSON), ,DEP FGS-199,DEP FGS,Spring, ,Unknown, ,30 38 11.52064,84 55 10.24882,311930.822051,736855.508685,WGS84,DGPS,
-82.5897378435183,28.8881479838678,756,YES,1044,SPRING_VENT,YES,KINGS BAY SPRING #1,KINGS BAY SPRING #1, ,DEP FGS-200,DEP FGS,VHB Report as 21 - Hammett 9/Kings Bay #1/Idiots Delight #1, ,Unknown,KINGS BAY GROUP,28 53 17.33734,82 35 23.06303,537290.295783,543214.343802,WGS84,DGPS,Crystal River (Including Kings Bay Spring Group)
-83.2453993223309,30.2112769670102,757,YES,1071,SPRING_VENT,YES,LAF929971 (LAFAYETTE),LAF929971 (LAFAYETTE),LAF929971,DEP FGS-208,DEP FGS,Spring, ,3, ,30 12 40.60735,83 14 43.44263,472563.256146,689554.946015,WGS84,DGPS,
-83.2504171800051,30.1900919595463,758,YES,1073,SPRING_VENT,YES,LAF929972 (LAFAYETTE),LAF929972 (LAFAYETTE),LAF929972,DEP FGS-209,DEP FGS,Spring, ,3, ,30 11 24.34132,83 15 01.50696,472095.032454,687200.627552,WGS84,DGPS,
-83.247740336484,30.1800070984757,759,YES,1075,SPRING_VENT,YES,LAF929973 (LAFAYETTE),LAF929973 (LAFAYETTE),LAF929973,DEP FGS-210,DEP FGS,Spring     Series of eight vents flowing from beneath river., ,2, ,30 10 48.03586,83 14 51.87034,472359.317198,686082.841874,WGS84,DGPS,
-83.2261319337091,30.1258312903993,760,YES,1078,SPRING_VENT,YES,LAFAYETTE BLUE SPRING,LAFAYETTE BLUE SPRING,"BLUE SPRINGS; BLUE SPRINGS (LAFAYETTE)",DEP FGS-211,DEP FGS,Spring          Urban/Suburban, ,1, ,30 07 33.00334,83 13 34.0802,474475.524245,680082.437452,WGS84,DGPS,Lafayette Blue Spring
-82.3425802603188,28.0341058893298,761,YES,1107,SPRING_VENT,YES,LAST SPRING,LAST SPRING, ,DEP FGS-218,DEP FGS,Spring     Boils up in the middle of Tampa Bypass Canal, ,Unknown, ,28 02 02.78866,82 20 33.30366,562624.717115,448676.22322,WGS84,DGPS,
-84.2664927443829,30.2449102303799,762,YES,3928,SPRING_GENERAL,YES,LBIS GLADE SPRING,LBIS GLADE SPRING, , ,NWFWMD, , ,Unknown, ,30 14 41.685,84 15 59.37984,374381.683192,693093.653293,NAD83, ,
-85.2364560832051,30.8302489566464,763,YES,3900,SPRING_GENERAL,YES,LEAF SPRING,LEAF SPRING,UNNAMED SPRING (JACKSON) 3049480851411, ,NWFWMD, , ,Unknown, ,30 49 48.90396,85 14 11.24772,281790.944428,758613.453848,NAD83, ,
-84.1511096826609,30.2827754865201,764,YES,3416,SPRING_GENERAL,YES,LEON UNNAMED SPRING #1,LN-UNK SPRING #1, , ,DEP FGS BULLETIN 66, , ,Unknown, ,30 16 58,84 09 04,385478.759144,697277.542501,NAD83, ,
-82.3500668842732,28.0181996935248,765,YES,1109,SPRING_VENT,YES,LETTUCE LAKE SPRING,LETTUCE LAKE SPRING, ,DEP FGS-220,DEP FGS,Spring     Spring run now flows into canal, ,3, ,28 01 05.52659,82 21 00.256,561913.813939,446900.057426,WGS84,DGPS,
-82.695362880957,29.451025410886,766,YES,1114,SPRING_VENT,YES,LEV719991 (LEVY),LEV719991 (LEVY), ,DEP FGS-221,DEP FGS,"Spring     Discharge estimated by D. Hornsby, SRWMD", ,2, ,29 27 03.69954,82 41 43.31526,526346.739015,605601.483391,WGS84,DGPS,
-82.698538064673,30.0596345278309,767,YES,4206,KARST_WINDOW,NO,MCKORMICK SINK,MCKORMICK SINK, , ,SRWMD,"Spring type is estavelle.  SRWMD 070115;", ,Unknown, ,30 03 34.66390,82 41 54.72427,525326.154927,673162.167868, , ,
-85.176031410206,30.5693290298764,768,YES,3334,SPRING_GENERAL,YES,MCRAE SPRING #1,MCRAE SPRING #1, , ,DEP FGS BULLETIN 66, , ,Unknown, ,30 34 09.59,85 10 33.72,287291.45587,729607.390012,NAD83, ,
-85.176031410206,30.5693290298764,769,YES,3335,SPRING_GENERAL,YES,MCRAE SPRING #2,MCRAE SPRING #2, , ,DEP FGS BULLETIN 66, , ,Unknown, ,30 34 09.59,85 10 33.72,287291.45587,729607.390012,NAD83, ,
